ConvertedAccountId,ConvertedContactId,IsDeleted,MasterRecordId,LastName,FirstName,Salutation,Name,Title,Company,Street,City,State,PostalCode,Country,Latitude,Longitude,GeocodeAccuracy,Phone,MobilePhone,Fax,Email,Website,Description,LeadSource,Status,Industry,Rating,AnnualRevenue,NumberOfEmployees,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,LastViewedDate,LastReferencedDate,EmailBouncedReason,EmailBouncedDate,IndividualId,IsPriorityRecord,PhotoUrl,IsConverted,ConvertedDate,ConvertedOpportunityId,IsUnreadByOwner,Jigsaw,JigsawContactId,CleanStatus,CompanyDunsNumber,DandbCompanyId,id
52,286,0,,,,Dr.,,,田中食品有限会社,,,滋賀県,,Japan,,,Street,080-9231-4814,61-8441-9820,080-3015-3521,ikedaasuka@example.org,https://www.okada.com/,,Web,Closed,Finance,Hot,,,67,2024-04-30,224,2024-04-17,98,2024-06-07,2024-06-01,2024-05-12,2024-07-13,InvalidAddress,2024-03-27,,0,,,,,,,,,,,2179
52,286,0,,,,Ms.,,,田中食品有限会社,,,滋賀県,,Japan,,,Rooftop,55-5390-5499,090-8656-5037,070-5006-7086,ryohei67@example.com,https://matsuda.jp/,,Partner,Closed,Healthcare,Cold,,,3,2024-04-28,179,2024-06-18,190,2024-02-10,2024-07-07,2024-01-26,2024-03-09,Other,2024-01-13,,1,,,,,,,,,,,2180
52,286,0,,,,Mrs.,,,田中食品有限会社,,,滋賀県,,Japan,,,Rooftop,070-2110-0019,080-0890-3271,080-7457-0899,zsaito@example.net,https://goto.org/,,Email,Closed,Finance,Hot,,,2,2024-06-01,204,2024-07-22,50,2024-01-11,2024-05-13,2024-03-18,2024-01-08,InvalidAddress,2024-02-06,,1,,,,,,,,,,,2181
52,286,0,,,,Prof.,,,田中食品有限会社,,,滋賀県,,Japan,,,Rooftop,070-6150-1996,070-7857-2246,070-3664-7483,jun99@example.com,http://www.ishikawa.net/,,Referral,Contacted,Healthcare,Hot,,,43,2024-07-26,8,2024-05-10,42,2024-07-03,2024-07-02,2024-01-29,2024-02-28,UnknownUser,2024-05-18,,1,,,,,,,,,,,2182
53,287,0,,,,Dr.,,,山崎保険合同会社,,,奈良県,,Japan,,,Rooftop,070-9644-7303,50-2098-0340,080-7455-7653,ynakagawa@example.net,http://nakamura.jp/,,Web,Closed,Retail,Cold,,,51,2024-02-23,6,2024-01-13,204,2024-02-02,2024-04-30,2024-03-17,2024-07-30,Other,2024-07-25,,1,,,,,,,,,,,2183
53,287,0,,,,Ms.,,,山崎保険合同会社,,,奈良県,,Japan,,,Block,080-6217-8524,080-9427-0489,080-6465-8550,nakamurakaori@example.org,http://www.nakamura.com/,,Phone,Closed,Technology,Warm,,,239,2024-04-29,186,2024-06-25,86,2024-04-18,2024-07-06,2024-03-18,2024-06-12,MailboxFull,2024-05-20,,1,,,,,,,,,,,2184
53,287,0,,,,Mr.,,,山崎保険合同会社,,,奈良県,,Japan,,,Block,80-6241-4451,090-8935-4142,070-2470-0132,hasegawakenichi@example.net,https://kondo.com/,,Email,Contacted,Finance,Cold,,,90,2024-05-03,99,2024-07-17,240,2024-06-25,2024-07-05,2024-03-24,2024-07-26,UnknownUser,2024-01-11,,0,,,,,,,,,,,2185
53,287,0,,,,Ms.,,,山崎保険合同会社,,,奈良県,,Japan,,,Rooftop,090-3410-2255,40-4336-5530,080-4278-1390,sotarofujita@example.net,http://www.abe.com/,,Referral,Closed,Retail,Cold,,,210,2024-07-13,229,2024-02-07,222,2024-06-09,2024-03-23,2024-02-13,2024-07-14,InvalidAddress,2024-02-19,,0,,,,,,,,,,,2186
53,287,0,,,,Mr.,,,山崎保険合同会社,,,奈良県,,Japan,,,Rooftop,070-9087-8820,070-8899-3450,080-1234-6946,iaoki@example.net,http://matsumoto.jp/,,Phone,Contacted,Finance,Hot,,,97,2024-04-02,34,2024-07-09,14,2024-03-09,2024-05-20,2024-04-17,2024-07-29,Other,2024-05-07,,0,,,,,,,,,,,2187
53,287,0,,,,Ms.,,,山崎保険合同会社,,,奈良県,,Japan,,,Block,070-2332-4455,090-2953-1282,090-0207-4231,kimuraatsushi@example.com,https://nakagawa.com/,,Phone,Open,Finance,Warm,,,72,2024-02-28,81,2024-08-02,50,2024-01-27,2024-02-18,2024-06-21,2024-05-28,InvalidAddress,2024-08-03,,0,,,,,,,,,,,2188
53,287,0,,,,Ms.,,,山崎保険合同会社,,,奈良県,,Japan,,,Street,080-9515-6222,080-3964-6236,070-6333-6463,vfujii@example.org,https://aoki.jp/,,Web,Qualified,Technology,Cold,,,211,2024-07-18,62,2024-02-04,257,2024-05-19,2024-05-27,2024-05-19,2024-07-31,UnknownUser,2024-07-08,,0,,,,,,,,,,,2189
53,287,0,,,,Mrs.,,,山崎保険合同会社,,,奈良県,,Japan,,,Street,080-4022-4856,03-7182-6574,070-6754-6655,mituru80@example.org,https://suzuki.net/,,Phone,Contacted,Finance,Cold,,,256,2024-04-11,112,2024-06-02,117,2024-01-07,2024-06-13,2024-07-25,2024-01-25,InvalidAddress,2024-04-18,,1,,,,,,,,,,,2190
53,287,0,,,,Dr.,,,山崎保険合同会社,,,奈良県,,Japan,,,Street,090-4697-0821,090-6475-8076,090-6702-5583,gototakuma@example.org,http://sato.jp/,,Web,Open,Education,Cold,,,129,2024-05-17,211,2024-06-17,96,2024-04-19,2024-07-22,2024-03-17,2024-02-14,InvalidAddress,2024-04-26,,0,,,,,,,,,,,2191
53,288,0,,,,Mrs.,,,山崎保険合同会社,,,奈良県,,Japan,,,Street,53-5294-7077,070-2708-9235,50-3032-7429,enakamura@example.com,http://watanabe.jp/,,Partner,Closed,Finance,Cold,,,15,2024-01-09,233,2024-05-25,150,2024-05-26,2024-08-06,2024-03-15,2024-06-13,MailboxFull,2024-07-26,,1,,,,,,,,,,,2192
53,288,0,,,,Mrs.,,,山崎保険合同会社,,,奈良県,,Japan,,,Street,080-6583-9997,070-7662-0662,80-0971-8335,zyamashita@example.com,http://www.sasaki.jp/,,Phone,Contacted,Retail,Cold,,,43,2024-05-14,132,2024-01-29,212,2024-01-08,2024-06-07,2024-07-02,2024-01-20,UnknownUser,2024-01-03,,0,,,,,,,,,,,2193
53,288,0,,,,Mr.,,,山崎保険合同会社,,,奈良県,,Japan,,,Rooftop,94-3005-4437,070-6670-9097,41-8995-9385,sotaro45@example.net,http://www.kato.jp/,,Web,Open,Retail,Warm,,,75,2024-03-17,29,2024-04-22,99,2024-03-07,2024-03-14,2024-03-01,2024-05-02,MailboxFull,2024-02-04,,0,,,,,,,,,,,2194
53,288,0,,,,Mrs.,,,山崎保険合同会社,,,奈良県,,Japan,,,Street,69-2947-2182,67-4409-5468,080-9683-7160,pito@example.com,http://hasegawa.net/,,Referral,Open,Technology,Warm,,,26,2024-02-22,219,2024-05-11,51,2024-06-16,2024-08-01,2024-07-12,2024-05-17,Other,2024-07-26,,1,,,,,,,,,,,2195
53,288,0,,,,Ms.,,,山崎保険合同会社,,,奈良県,,Japan,,,Street,090-8313-0999,080-5500-9614,070-6957-1573,taichimori@example.com,https://matsumoto.com/,,Phone,Contacted,Technology,Warm,,,242,2024-05-01,99,2024-07-23,81,2024-07-13,2024-01-23,2024-05-18,2024-02-18,MailboxFull,2024-08-03,,1,,,,,,,,,,,2196
53,288,0,,,,Mrs.,,,山崎保険合同会社,,,奈良県,,Japan,,,Rooftop,070-2555-0171,28-6587-2645,30-7629-3176,hwatanabe@example.net,http://www.sasaki.net/,,Referral,Contacted,Retail,Cold,,,132,2024-03-24,54,2024-07-27,190,2024-02-06,2024-04-04,2024-03-26,2024-06-15,MailboxFull,2024-01-15,,0,,,,,,,,,,,2197
53,288,0,,,,Dr.,,,山崎保険合同会社,,,奈良県,,Japan,,,Rooftop,080-1722-4449,32-8959-7446,20-6527-9962,kumikosato@example.org,http://www.endo.com/,,Web,Open,Retail,Cold,,,93,2024-01-17,90,2024-04-29,111,2024-06-13,2024-06-06,2024-02-14,2024-05-13,Other,2024-06-06,,0,,,,,,,,,,,2198
53,288,0,,,,Prof.,,,山崎保険合同会社,,,奈良県,,Japan,,,Street,50-3320-9309,070-8495-8562,090-3298-1382,naoki51@example.net,http://www.suzuki.net/,,Phone,Contacted,Healthcare,Hot,,,29,2024-05-14,128,2024-07-26,198,2024-07-09,2024-02-28,2024-07-17,2024-05-18,Other,2024-08-03,,1,,,,,,,,,,,2199
53,288,0,,,,Mr.,,,山崎保険合同会社,,,奈良県,,Japan,,,Street,04-8853-3802,06-5768-7892,07-7704-4471,znishimura@example.org,https://sato.com/,,Web,Contacted,Retail,Cold,,,251,2024-01-28,216,2024-03-03,229,2024-07-02,2024-07-05,2024-05-25,2024-07-26,MailboxFull,2024-06-21,,0,,,,,,,,,,,2200
53,288,0,,,,Ms.,,,山崎保険合同会社,,,奈良県,,Japan,,,Block,090-9413-3416,080-8266-9663,080-5161-3909,nakamurasayuri@example.net,https://ishii.com/,,Email,Qualified,Healthcare,Warm,,,225,2024-04-16,189,2024-06-22,118,2024-01-09,2024-01-06,2024-06-10,2024-05-20,UnknownUser,2024-07-02,,1,,,,,,,,,,,2201
53,289,0,,,,Dr.,,,山崎保険合同会社,,,奈良県,,Japan,,,Block,090-1994-4196,090-4237-4577,090-5027-9910,yoichisaito@example.com,http://www.takahashi.org/,,Web,Qualified,Finance,Warm,,,105,2024-05-30,197,2024-01-13,81,2024-02-06,2024-02-19,2024-05-24,2024-06-08,Other,2024-04-19,,0,,,,,,,,,,,2202
53,289,0,,,,Mr.,,,山崎保険合同会社,,,奈良県,,Japan,,,Rooftop,62-9774-8267,080-1354-0524,55-5000-3635,yamaguchishota@example.com,https://www.inoue.jp/,,Email,Closed,Technology,Hot,,,41,2024-02-23,99,2024-06-12,196,2024-05-28,2024-03-04,2024-07-13,2024-06-22,Other,2024-07-15,,1,,,,,,,,,,,2203
53,289,0,,,,Mrs.,,,山崎保険合同会社,,,奈良県,,Japan,,,Rooftop,77-9859-6319,080-9636-7771,090-7429-4642,shohei78@example.org,http://tanaka.jp/,,Phone,Closed,Technology,Warm,,,125,2024-01-26,120,2024-03-05,45,2024-07-23,2024-07-25,2024-05-21,2024-06-09,Other,2024-05-13,,1,,,,,,,,,,,2204
53,289,0,,,,Mr.,,,山崎保険合同会社,,,奈良県,,Japan,,,Rooftop,52-6080-0459,080-4343-4953,080-7566-8879,yuki63@example.com,https://www.suzuki.jp/,,Partner,Contacted,Technology,Hot,,,251,2024-06-06,184,2024-01-17,58,2024-07-31,2024-07-29,2024-07-15,2024-01-02,InvalidAddress,2024-07-15,,0,,,,,,,,,,,2205
53,289,0,,,,Ms.,,,山崎保険合同会社,,,奈良県,,Japan,,,Rooftop,090-1378-6662,070-0935-0763,090-9021-3135,wmatsuda@example.net,https://hayashi.jp/,,Referral,Contacted,Technology,Cold,,,220,2024-02-29,77,2024-04-27,247,2024-06-11,2024-01-23,2024-07-06,2024-01-10,InvalidAddress,2024-04-06,,0,,,,,,,,,,,2206
53,289,0,,,,Ms.,,,山崎保険合同会社,,,奈良県,,Japan,,,Street,090-7869-9622,070-6075-4150,04-8466-6798,sakamotosotaro@example.org,http://hasegawa.com/,,Referral,Qualified,Healthcare,Hot,,,102,2024-05-08,219,2024-06-28,99,2024-03-15,2024-07-18,2024-01-31,2024-01-26,InvalidAddress,2024-07-31,,0,,,,,,,,,,,2207
53,289,0,,,,Ms.,,,山崎保険合同会社,,,奈良県,,Japan,,,Block,080-1655-2955,090-7538-6293,090-3094-6706,rinoue@example.org,http://ishii.org/,,Referral,Contacted,Finance,Cold,,,67,2024-05-10,242,2024-07-10,202,2024-04-17,2024-04-21,2024-05-21,2024-02-13,MailboxFull,2024-01-22,,0,,,,,,,,,,,2208
53,289,0,,,,Ms.,,,山崎保険合同会社,,,奈良県,,Japan,,,Rooftop,080-1764-4169,080-2666-8392,98-7928-6004,jun49@example.com,http://sasaki.jp/,,Partner,Open,Healthcare,Warm,,,124,2024-01-25,110,2024-04-10,258,2024-07-14,2024-04-30,2024-06-10,2024-02-23,MailboxFull,2024-06-30,,0,,,,,,,,,,,2209
53,289,0,,,,Mr.,,,山崎保険合同会社,,,奈良県,,Japan,,,Rooftop,19-3945-3947,77-2082-0499,070-2143-6045,yoshidajun@example.com,http://yamada.jp/,,Web,Closed,Education,Warm,,,127,2024-03-28,125,2024-01-08,91,2024-05-27,2024-07-17,2024-06-01,2024-03-08,Other,2024-08-06,,0,,,,,,,,,,,2210
53,290,0,,,,Ms.,,,山崎保険合同会社,,,奈良県,,Japan,,,Block,14-4074-1728,090-7957-9606,090-9078-7211,wfukuda@example.org,http://www.mori.org/,,Partner,Qualified,Technology,Warm,,,186,2024-05-22,117,2024-03-12,20,2024-03-11,2024-02-11,2024-07-11,2024-03-24,InvalidAddress,2024-07-12,,0,,,,,,,,,,,2211
53,290,0,,,,Ms.,,,山崎保険合同会社,,,奈良県,,Japan,,,Rooftop,62-0729-8512,080-3045-6525,080-0005-2741,manabufujita@example.com,https://okamoto.com/,,Partner,Qualified,Healthcare,Hot,,,77,2024-08-03,211,2024-07-23,187,2024-02-15,2024-02-13,2024-03-18,2024-01-29,InvalidAddress,2024-03-26,,1,,,,,,,,,,,2212
53,290,0,,,,Ms.,,,山崎保険合同会社,,,奈良県,,Japan,,,Block,13-4513-8227,00-8074-9840,070-5246-3873,fukudanaoko@example.org,https://mori.net/,,Referral,Qualified,Technology,Cold,,,12,2024-06-19,163,2024-01-19,224,2024-05-01,2024-06-26,2024-06-04,2024-07-26,UnknownUser,2024-06-05,,1,,,,,,,,,,,2213
53,290,0,,,,Mr.,,,山崎保険合同会社,,,奈良県,,Japan,,,Block,090-2537-0050,090-2496-5489,11-5695-6100,fhayashi@example.com,http://www.hasegawa.com/,,Email,Qualified,Education,Hot,,,230,2024-05-03,197,2024-06-25,90,2024-07-22,2024-07-27,2024-05-16,2024-06-25,MailboxFull,2024-06-10,,1,,,,,,,,,,,2214
53,290,0,,,,Prof.,,,山崎保険合同会社,,,奈良県,,Japan,,,Rooftop,62-7871-1333,080-7021-0302,29-7245-3789,ikedarika@example.com,http://sasaki.com/,,Phone,Open,Technology,Warm,,,240,2024-05-13,108,2024-06-02,47,2024-04-15,2024-06-17,2024-01-16,2024-03-15,MailboxFull,2024-06-02,,1,,,,,,,,,,,2215
53,291,0,,,,Prof.,,,山崎保険合同会社,,,奈良県,,Japan,,,Street,08-4034-7719,080-0051-1916,070-2478-0086,hasegawaatsushi@example.com,https://tanaka.jp/,,Web,Open,Technology,Hot,,,191,2024-06-14,50,2024-05-23,160,2024-07-07,2024-02-29,2024-05-14,2024-01-16,InvalidAddress,2024-05-31,,1,,,,,,,,,,,2216
53,291,0,,,,Mr.,,,山崎保険合同会社,,,奈良県,,Japan,,,Street,090-0195-7139,080-8192-3902,070-3601-4902,vnakajima@example.net,https://www.fujiwara.jp/,,Phone,Contacted,Retail,Hot,,,182,2024-01-23,13,2024-06-14,200,2024-03-31,2024-05-06,2024-01-11,2024-01-24,MailboxFull,2024-01-15,,0,,,,,,,,,,,2217
53,291,0,,,,Mrs.,,,山崎保険合同会社,,,奈良県,,Japan,,,Street,080-1024-2181,070-1824-0190,090-5640-7044,minoru89@example.com,https://www.endo.com/,,Phone,Closed,Technology,Cold,,,96,2024-03-21,212,2024-05-06,238,2024-02-24,2024-05-14,2024-07-27,2024-04-07,InvalidAddress,2024-02-09,,0,,,,,,,,,,,2218
53,291,0,,,,Prof.,,,山崎保険合同会社,,,奈良県,,Japan,,,Street,070-7693-5860,080-4808-5627,18-7525-4218,mhasegawa@example.net,http://kimura.jp/,,Email,Qualified,Education,Warm,,,171,2024-03-25,160,2024-01-15,29,2024-06-16,2024-03-01,2024-07-05,2024-07-08,InvalidAddress,2024-07-17,,0,,,,,,,,,,,2219
53,291,0,,,,Ms.,,,山崎保険合同会社,,,奈良県,,Japan,,,Block,23-1962-6674,090-5261-3567,090-7915-5442,yamaguchirika@example.com,https://fujiwara.jp/,,Phone,Open,Healthcare,Cold,,,215,2024-06-16,55,2024-04-29,75,2024-07-26,2024-02-24,2024-03-03,2024-03-20,MailboxFull,2024-04-02,,0,,,,,,,,,,,2220
53,291,0,,,,Mrs.,,,山崎保険合同会社,,,奈良県,,Japan,,,Street,20-0213-4894,070-4509-3399,090-2963-9577,ryosukeokada@example.org,http://kondo.net/,,Referral,Closed,Healthcare,Warm,,,221,2024-02-12,161,2024-02-03,115,2024-05-23,2024-07-23,2024-03-20,2024-05-18,Other,2024-04-03,,0,,,,,,,,,,,2221
53,291,0,,,,Mr.,,,山崎保険合同会社,,,奈良県,,Japan,,,Rooftop,37-8092-4976,090-3404-3387,070-5116-0218,qishikawa@example.net,http://www.nishimura.com/,,Email,Contacted,Technology,Warm,,,67,2024-02-26,137,2024-04-03,114,2024-05-31,2024-03-17,2024-06-03,2024-04-17,Other,2024-03-05,,1,,,,,,,,,,,2222
53,291,0,,,,Mr.,,,山崎保険合同会社,,,奈良県,,Japan,,,Rooftop,080-4082-5203,070-9643-5882,080-0882-5747,kenichinishimura@example.org,https://www.nakamura.net/,,Web,Closed,Finance,Hot,,,143,2024-01-13,92,2024-01-28,162,2024-03-19,2024-06-12,2024-06-30,2024-05-04,InvalidAddress,2024-03-21,,0,,,,,,,,,,,2223
53,292,0,,,,Mr.,,,山崎保険合同会社,,,奈良県,,Japan,,,Block,27-9576-0777,070-9142-2037,070-8173-1224,kazuyaota@example.com,https://matsumoto.jp/,,Web,Contacted,Technology,Warm,,,241,2024-06-29,4,2024-07-19,7,2024-04-21,2024-03-07,2024-05-16,2024-08-04,InvalidAddress,2024-05-22,,0,,,,,,,,,,,2224
53,292,0,,,,Mrs.,,,山崎保険合同会社,,,奈良県,,Japan,,,Block,070-7251-7648,29-6998-1276,080-1879-5356,takahashitakuma@example.net,http://ikeda.com/,,Phone,Qualified,Healthcare,Hot,,,176,2024-07-22,98,2024-06-30,217,2024-03-24,2024-01-09,2024-07-12,2024-07-02,InvalidAddress,2024-07-13,,1,,,,,,,,,,,2225
53,292,0,,,,Mr.,,,山崎保険合同会社,,,奈良県,,Japan,,,Block,070-5767-7972,080-4108-0752,070-6712-8151,nyoshida@example.net,http://www.watanabe.com/,,Referral,Closed,Healthcare,Warm,,,50,2024-06-16,125,2024-05-07,138,2024-04-03,2024-04-14,2024-07-05,2024-05-06,Other,2024-03-29,,0,,,,,,,,,,,2226
53,292,0,,,,Ms.,,,山崎保険合同会社,,,奈良県,,Japan,,,Street,090-1600-0057,070-5650-2601,67-7549-0263,zaoki@example.org,https://www.yamazaki.com/,,Email,Qualified,Retail,Warm,,,10,2024-05-22,16,2024-06-20,199,2024-07-31,2024-05-30,2024-01-07,2024-03-04,MailboxFull,2024-01-04,,0,,,,,,,,,,,2227
53,292,0,,,,Mr.,,,山崎保険合同会社,,,奈良県,,Japan,,,Street,090-4285-6779,080-6522-5394,090-9019-7318,akiramaeda@example.org,http://yamada.com/,,Web,Contacted,Technology,Hot,,,257,2024-06-21,239,2024-05-16,141,2024-01-13,2024-07-31,2024-06-28,2024-06-14,InvalidAddress,2024-05-03,,1,,,,,,,,,,,2228
53,292,0,,,,Mr.,,,山崎保険合同会社,,,奈良県,,Japan,,,Street,080-5557-3802,080-4446-9063,090-7111-4634,takahashimaaya@example.org,http://www.murakami.com/,,Partner,Open,Retail,Warm,,,116,2024-03-24,77,2024-04-17,116,2024-02-06,2024-05-01,2024-05-13,2024-04-21,Other,2024-07-28,,1,,,,,,,,,,,2229
54,293,0,,,,Prof.,,,吉田印刷合同会社,,,茨城県,,Japan,,,Rooftop,080-3418-4050,52-7490-9005,090-7647-8003,rsuzuki@example.com,https://www.ishii.jp/,,Partner,Open,Retail,Hot,,,140,2024-06-04,238,2024-04-05,58,2024-05-18,2024-04-16,2024-06-10,2024-01-07,Other,2024-07-17,,1,,,,,,,,,,,2230
54,293,0,,,,Prof.,,,吉田印刷合同会社,,,茨城県,,Japan,,,Block,090-0775-1871,070-9481-7403,070-2283-6669,osamumatsuda@example.net,https://www.ito.jp/,,Referral,Contacted,Education,Hot,,,129,2024-04-16,202,2024-06-12,230,2024-01-19,2024-01-04,2024-04-11,2024-05-29,UnknownUser,2024-04-16,,1,,,,,,,,,,,2231
54,293,0,,,,Mr.,,,吉田印刷合同会社,,,茨城県,,Japan,,,Rooftop,42-3470-1563,090-4430-0757,38-2939-7891,taichi30@example.com,https://ishii.jp/,,Phone,Contacted,Healthcare,Hot,,,22,2024-02-12,99,2024-06-13,1,2024-03-19,2024-01-06,2024-03-16,2024-06-23,InvalidAddress,2024-01-12,,0,,,,,,,,,,,2232
54,293,0,,,,Ms.,,,吉田印刷合同会社,,,茨城県,,Japan,,,Rooftop,080-1431-8856,070-0761-1694,080-7002-4678,aokiakemi@example.org,http://hayashi.jp/,,Email,Closed,Finance,Cold,,,223,2024-08-06,53,2024-01-21,34,2024-07-31,2024-07-07,2024-03-12,2024-03-19,MailboxFull,2024-01-27,,1,,,,,,,,,,,2233
54,293,0,,,,Ms.,,,吉田印刷合同会社,,,茨城県,,Japan,,,Rooftop,080-7565-7718,66-0667-4173,070-8182-8956,yamaguchiryohei@example.net,http://www.sasaki.com/,,Referral,Qualified,Education,Warm,,,30,2024-05-16,27,2024-05-24,89,2024-05-27,2024-06-21,2024-03-10,2024-06-08,InvalidAddress,2024-07-22,,1,,,,,,,,,,,2234
54,293,0,,,,Mr.,,,吉田印刷合同会社,,,茨城県,,Japan,,,Block,090-4374-1442,37-8992-8573,85-7145-0711,yamaguchitaro@example.org,https://miura.jp/,,Email,Closed,Technology,Cold,,,91,2024-04-24,31,2024-04-28,39,2024-02-27,2024-01-02,2024-04-07,2024-03-16,UnknownUser,2024-07-28,,1,,,,,,,,,,,2235
54,294,0,,,,Mrs.,,,吉田印刷合同会社,,,茨城県,,Japan,,,Rooftop,090-6368-4280,090-8388-7589,87-0588-6345,ogawarika@example.com,http://www.okada.com/,,Partner,Contacted,Technology,Warm,,,160,2024-07-09,210,2024-05-23,52,2024-05-14,2024-02-02,2024-05-04,2024-04-30,MailboxFull,2024-04-01,,1,,,,,,,,,,,2236
54,294,0,,,,Ms.,,,吉田印刷合同会社,,,茨城県,,Japan,,,Rooftop,070-4075-6752,070-2770-0762,91-4960-4461,shimizunanami@example.org,https://www.inoue.org/,,Web,Open,Retail,Hot,,,167,2024-02-19,52,2024-05-16,186,2024-02-16,2024-07-29,2024-03-11,2024-02-19,MailboxFull,2024-03-28,,0,,,,,,,,,,,2237
54,294,0,,,,Mrs.,,,吉田印刷合同会社,,,茨城県,,Japan,,,Block,090-9874-1520,23-4157-4099,18-7570-5368,nakajimakazuya@example.org,http://www.nakagawa.org/,,Phone,Open,Finance,Hot,,,110,2024-06-20,17,2024-06-21,65,2024-03-18,2024-04-13,2024-02-11,2024-06-09,Other,2024-01-03,,1,,,,,,,,,,,2238
54,294,0,,,,Dr.,,,吉田印刷合同会社,,,茨城県,,Japan,,,Rooftop,080-6559-3958,080-2400-5518,51-6231-3977,kyosuke90@example.net,https://www.kimura.net/,,Partner,Closed,Finance,Cold,,,252,2024-01-31,60,2024-07-19,222,2024-03-08,2024-04-07,2024-03-07,2024-07-13,InvalidAddress,2024-07-19,,0,,,,,,,,,,,2239
54,294,0,,,,Mrs.,,,吉田印刷合同会社,,,茨城県,,Japan,,,Street,090-5571-6335,070-4098-5523,080-9714-3994,dsaito@example.com,http://ota.com/,,Partner,Contacted,Technology,Warm,,,146,2024-04-07,76,2024-01-29,87,2024-08-03,2024-04-13,2024-04-21,2024-03-30,Other,2024-05-22,,0,,,,,,,,,,,2240
54,294,0,,,,Ms.,,,吉田印刷合同会社,,,茨城県,,Japan,,,Rooftop,080-5119-2291,070-3134-4079,080-9113-4413,hanakomaeda@example.org,https://www.abe.jp/,,Phone,Open,Technology,Cold,,,173,2024-01-21,63,2024-04-12,243,2024-02-15,2024-03-09,2024-04-11,2024-06-03,InvalidAddress,2024-02-08,,1,,,,,,,,,,,2241
54,294,0,,,,Mrs.,,,吉田印刷合同会社,,,茨城県,,Japan,,,Rooftop,59-9583-9311,080-8973-0336,80-2252-7789,xsaito@example.org,https://yamada.jp/,,Phone,Qualified,Finance,Hot,,,251,2024-02-29,41,2024-05-08,121,2024-01-30,2024-01-13,2024-08-06,2024-03-22,Other,2024-05-13,,0,,,,,,,,,,,2242
54,294,0,,,,Ms.,,,吉田印刷合同会社,,,茨城県,,Japan,,,Street,090-4057-6889,090-9157-9195,090-9010-8740,fujitahideki@example.net,http://www.ishikawa.com/,,Referral,Contacted,Technology,Warm,,,124,2024-03-19,109,2024-07-07,189,2024-08-03,2024-07-15,2024-08-01,2024-02-20,Other,2024-03-02,,0,,,,,,,,,,,2243
54,295,0,,,,Ms.,,,吉田印刷合同会社,,,茨城県,,Japan,,,Street,080-1548-4589,080-8920-0696,88-3374-4783,manabu97@example.net,http://yamaguchi.com/,,Referral,Qualified,Technology,Cold,,,111,2024-05-23,159,2024-06-25,257,2024-03-13,2024-06-17,2024-07-12,2024-03-15,InvalidAddress,2024-05-14,,1,,,,,,,,,,,2244
54,295,0,,,,Mrs.,,,吉田印刷合同会社,,,茨城県,,Japan,,,Rooftop,080-0764-9366,080-8410-9837,080-9884-7562,okamotoharuka@example.net,http://sasaki.com/,,Web,Closed,Technology,Hot,,,161,2024-01-01,161,2024-05-04,215,2024-02-17,2024-02-27,2024-05-31,2024-01-03,Other,2024-04-30,,0,,,,,,,,,,,2245
54,295,0,,,,Dr.,,,吉田印刷合同会社,,,茨城県,,Japan,,,Rooftop,090-4355-4660,080-2287-2930,090-3732-7711,yamazakijun@example.net,http://www.matsumoto.jp/,,Web,Open,Technology,Cold,,,78,2024-04-05,199,2024-01-12,244,2024-06-19,2024-03-17,2024-06-01,2024-04-18,MailboxFull,2024-06-15,,0,,,,,,,,,,,2246
54,295,0,,,,Mrs.,,,吉田印刷合同会社,,,茨城県,,Japan,,,Rooftop,090-8319-3181,070-1237-3060,66-7579-4212,hiroshi65@example.org,https://saito.org/,,Partner,Open,Healthcare,Hot,,,80,2024-06-21,67,2024-03-08,128,2024-07-27,2024-01-05,2024-01-12,2024-05-05,InvalidAddress,2024-05-05,,0,,,,,,,,,,,2247
54,295,0,,,,Mr.,,,吉田印刷合同会社,,,茨城県,,Japan,,,Rooftop,32-5391-2451,080-2021-7341,070-6283-7498,kenichi98@example.org,https://kimura.com/,,Email,Open,Healthcare,Warm,,,11,2024-05-04,239,2024-03-17,129,2024-05-04,2024-08-02,2024-05-25,2024-03-17,UnknownUser,2024-07-08,,0,,,,,,,,,,,2248
54,295,0,,,,Mr.,,,吉田印刷合同会社,,,茨城県,,Japan,,,Rooftop,86-7070-0051,080-2972-7394,070-7877-2628,gyoshida@example.net,http://hashimoto.com/,,Referral,Qualified,Finance,Hot,,,204,2024-03-31,105,2024-01-30,27,2024-07-23,2024-06-01,2024-03-28,2024-04-14,Other,2024-03-08,,0,,,,,,,,,,,2249
54,295,0,,,,Prof.,,,吉田印刷合同会社,,,茨城県,,Japan,,,Rooftop,62-5587-9977,070-1764-1324,86-0058-7946,shimizuyuki@example.net,http://www.ikeda.com/,,Partner,Qualified,Education,Hot,,,3,2024-02-18,248,2024-04-06,205,2024-05-28,2024-06-25,2024-02-27,2024-01-25,InvalidAddress,2024-06-04,,1,,,,,,,,,,,2250
54,295,0,,,,Mrs.,,,吉田印刷合同会社,,,茨城県,,Japan,,,Rooftop,080-3085-5325,090-4823-0550,89-0116-8507,matsudashota@example.net,http://matsuda.net/,,Email,Qualified,Healthcare,Cold,,,167,2024-02-28,230,2024-02-19,41,2024-01-13,2024-06-01,2024-05-01,2024-02-16,MailboxFull,2024-06-14,,0,,,,,,,,,,,2251
